,refugees,migranti,migrants,refugeeswelcome,muslimban,migration,immigration,refugee,refugiados,immigrazione,flüchtlinge,worldrefugeeday,withrefugees,eu,refugeecrisis,trump,asylum,migranten,hostileenvironment,brexit,immigrati,migrant,immigrants,réfugiés,refugeesgr,vluchtelingen,greece,lesbos,rapefugees,Years
0,0.2726824345615964,-0.40937402139688156,0.19032044615378083,0.3942390560824832,-0.9958991470096452,-0.17815243604687528,-0.056660575517587825,0.16588628424992685,0.6129610772117334,-0.30887815510985245,0.175007323261627,0.08589261385772283,0.12304263231182845,0.2903658932187197,1.5356116423050368,-0.7551411929041331,-0.0413245910492397,-0.605882484189745,-0.9969107594670481,0.5391940796816644,-0.36329389715625204,0.010761800971901485,-0.11342587183460609,0.15932183501343192,0.879143211006439,0.2569347418448242,0.24465015215669467,0.24154370418958124,0.4715707535133227,2016
1,-0.0035173069597875272,0.08739384143690297,-0.16545452937560845,-0.0682800069018937,1.8125234631538671,-0.04766392799334578,-0.05729065114681423,-0.050579184912553615,-0.02419370165699844,0.10458985119498651,-0.24813588392219457,-0.26552301221219304,0.1139102710559408,-0.10513958370843342,-0.5517586728112999,1.2626059816737887,-0.05036589036077384,0.11194123236291209,-0.9847602539040811,-0.16140409380256324,0.2964093421537162,-0.06954976808167515,0.018113634329924397,-0.015834629070829085,-0.13484309597473876,-0.045528868616961954,-0.15668078681272676,-0.4638270282285027,-0.5669634788461834,2017
2,-0.3360364161421205,0.3668482094729229,0.030315462571939567,-0.2971318790510198,-0.9796517803184179,0.1847165444731236,0.037624811688317064,-0.20288635986575906,-0.5204130042443668,0.33879580851580754,0.3731440517492518,0.10605942712732747,-0.13336775576288085,-0.1580062434356963,-0.89191010146959,-0.559061713608582,-0.06740523041390091,0.011099493715753141,1.5614569157657403,-0.44947165157146757,0.12031169571019043,0.0038309578901164847,0.001505635078347323,-0.060181956779304255,-0.8878786289799769,-0.46469185067799196,-0.46880868923579866,-0.24423417352883983,1.0653994659606134,2018
3,-0.24165387766274085,0.4558012981365529,-0.02227445402801649,-0.4623988511961949,-0.9781759832443213,0.4197515852884451,0.2793268486006458,0.06882288870175533,-0.6212548707327434,0.24147108943106332,-0.21513561074327447,-0.057278525163807124,-0.38617811385018824,-0.3149382857461509,-0.9002666674043128,-0.6074007418575341,0.1571256771396196,1.5200392209731999,3.1429791808272904,-0.07409029873748162,-0.11991309292903934,0.2850554505847228,0.23661009461809793,-0.1781821458533707,-0.6091770762342023,0.0033777703566094026,-0.40209380569400827,-0.13052390740409045,-0.8560122034385593,2019
4,-0.014188763379531111,-0.25513664505309336,-0.09446990797802236,-0.015879645407150318,-0.9888758395105854,-0.057694256364612805,0.06268117203372918,-0.12305591465516431,-0.5739489970880574,-0.45481507291235596,-0.23266817487025016,1.0944260733605569,-0.3039344941705256,0.10270642705158216,-0.796655288463357,-0.8807818968863261,0.5422303306875805,-0.09711485578807674,1.2388605378093331,-0.530489711412052,0.04918192195028439,-0.15820748714505203,0.12677777649653438,-0.29509603131735535,-0.19143905888495405,0.3279566382329203,2.0279913823927442,2.783654134788817,-1.0,2020
5,-0.005389964007439301,-0.13753410635704447,-0.20042487775800788,0.04126533753670238,-0.924148193751536,0.38674616631497793,-0.12169021989301976,0.4350988822703708,-0.7821179079833123,-1.0,-0.4633671228756204,-1.0,-0.7123496880089002,0.20303585095873428,-1.0,-1.0,-0.24886173693007893,0.1424362088618133,2.599846646398881,0.20053565420246292,-1.0,-0.5695080812126886,-1.0,-1.0,-1.0,0.4683585005048067,0.6088436519292509,3.8712210572302315,-1.0,2021
